property_id,property_address,source,file,type,date_in_document,date_in_filename,address_in_document,text_layer,confidence,notes
2406742000013437982,"Flat 6, Catterick House, Cottenham Road, S65 1LD",zoho,6 Catterick House - EPC.pdf,EPC,2029-09-10,,"6 Catterick House, Cottenham Road, ROTHERHAM, S65 1LD",yes,high,attached to Zoho 2019-09-12; date of certificate 2019-09-11 + 10 years - 1 day (gov.uk convention)
2406742000013437982,"Flat 6, Catterick House, Cottenham Road, S65 1LD",zoho,6 catterick house Electric certificate.pdf,electrical,,,,no,low,"attached to Zoho 2019-11-01; text layer is the blank NICEIC form template (sample data), real certificate is an image; scanned, no text"
2406742000013437982,"Flat 6, Catterick House, Cottenham Road, S65 1LD",zoho,Catterick Property license .pdf,licence,,,"OCR: ng Team Rotherham Community Safety and Street Scene Riverside House, Main Street, Rotherham, S60 1AE",no,low,"attached to Zoho 2020-04-17; scanned, no text"
2406742000013437982,"Flat 6, Catterick House, Cottenham Road, S65 1LD",zoho,Catterick Property License Exp 2025.html,licence,2025-04-30,,"ION LICENCE No. [ 052217 ] OF PROPERTY Catterick House, Cottenham Road, Eastwood, Rotherham, S65 1LD",yes,medium,"attached to Zoho 2023-09-19; expiry date; document address reads as Catterick House Main, Cottenham Road, Rotherham, S65 1LD (same building, unit not confirmed); address in document not confirmed"
2406742000024062467,"Flat 7, 35 Lord Street, Blackpool, FY1 2BD",zoho,7 Lord Dtreet electrice certificate.pdf,EICR,,,"OCR: Flat 7 35 Lord Street Blackpool FY1 2BD Description of premises: Domestic N/A Commercial N/A Industrial N/A Other, please specify: Estimated",no,low,"attached to Zoho 2020-12-01; scanned, no text; OCR (unverified) next inspection date: 2025-11-17"
2406742000024062467,"Flat 7, 35 Lord Street, Blackpool, FY1 2BD",zoho,Flat 7 Lord st EICR 23-09-30.pdf,EICR,,2030-09-23,"OCR: Flat7 35 Lord street,, Blackpool, FY1 2BD Email: N/A B. REASON FOR PRODUCING THIS REPORT Landlord electrical safety report Date(s) inspectio",no,low,"attached to Zoho 2025-09-24; scanned, no text; OCR (unverified) next inspection date: 2030-09-23"
2406742000024062467,"Flat 7, 35 Lord Street, Blackpool, FY1 2BD",zoho,"Flat 7, 35 Lord street EPC.pdf",EPC,2029-03-12,,"Flat 7, 35, Lord Street, BLACKPOOL, FY1 2BD",yes,high,attached to Zoho 2020-06-26; date of certificate 2019-03-13 + 10 years - 1 day (gov.uk convention)
2406742000013437907,"Flat 7, Catterick House, Cottenham Road, S65 1LD",zoho,7 Catterick House-EICR.pdf,EIC,,,OCR: address Appartment 7 Catterick House Beaucatt Homes Rotherham 389 High Rd Leyton Postcode: E10 Postcode: S65 ILD DETAILS OF THE INSTALLATION,no,low,"attached to Zoho 2021-03-08; scanned, no text; OCR (unverified) inspection 2021-01-17 + 5 years (interval not found): 2026-01-17"
2406742000013437907,"Flat 7, Catterick House, Cottenham Road, S65 1LD",zoho,130881 Cottenham Road LE584) EICR Required FM 08-03-2021.pdf,EICR,,2021-03-08," (the Electrical Regulations) 7 Catterick House, Cottenham Road, Rotherham, South Yorkshire, S65 1LD",yes,low,attached to Zoho 2021-04-27; no key date found in text
2406742000013437907,"Flat 7, Catterick House, Cottenham Road, S65 1LD",zoho,EICR - Flat 7 Catt 17-03-2030.pdf,EICR,,2030-03-17,"OCR: 7 Catterick House, Cottenham Road , Rotherham, S65 1LD Email: N/A B. REASON FOR PRODUCING THIS REPORT Landlord electrical safety report Date",no,low,"attached to Zoho 2025-04-08; scanned, no text; OCR (unverified) next inspection date: 2030-03-17"
2406742000013437907,"Flat 7, Catterick House, Cottenham Road, S65 1LD",zoho,EICR Flat 7 Catt 25-03-2030.pdf,EICR,,2030-03-25,"OCR: 7 Catterick House Cottenham Road Rotherham S65 1LD Description of premises: Domestic N/A Commercial N/A Industrial N/A Other, please specify",no,low,"attached to Zoho 2026-04-09; scanned, no text; OCR (unverified) next inspection date: 2030-03-25"
2406742000013437907,"Flat 7, Catterick House, Cottenham Road, S65 1LD",zoho,7 Catterick House EPC.pdf,EPC,2027-02-01,,"7 Catterick House, Cottenham Road, ROTHERHAM, S65 1LD",yes,high,attached to Zoho 2019-09-12; date of certificate 2017-02-02 + 10 years - 1 day (gov.uk convention)
2406742000013437907,"Flat 7, Catterick House, Cottenham Road, S65 1LD",zoho,7 catterick house Electric certificate.pdf,electrical,,,,no,low,"attached to Zoho 2019-11-01; text layer is the blank NICEIC form template (sample data), real certificate is an image; scanned, no text"
2406742000013437907,"Flat 7, Catterick House, Cottenham Road, S65 1LD",zoho,Catterick Property license .pdf,licence,,,"OCR: ng Team Rotherham Community Safety and Street Scene Riverside House, Main Street, Rotherham, S60 1AE",no,low,"attached to Zoho 2020-04-17; scanned, no text"
2406742000024062478,"Flat 8, 35 Lord Street, Blackpool, FY1 2BD",zoho,Flat 8 35 Lord St EICR.pdf,EICR,,,"OCR: Flat 8 35 Lord Street Blackpool FY1 2BD Description of premises: Domestic N/A Commercial N/A Industrial N/A Other, please specify: Estimated",no,low,"attached to Zoho 2021-03-30; scanned, no text; OCR (unverified) next inspection date: 2025-11-17"
2406742000024062478,"Flat 8, 35 Lord Street, Blackpool, FY1 2BD",zoho,Flat 8 Lord st EICR 23-09-30.pdf,EICR,,2030-09-23,"OCR: Flat8 35 Lord street, , Blackpool, FY1 2BD Email: N/A B. REASON FOR PRODUCING THIS REPORT Landlord electrical safety report Date(s) inspecti",no,low,"attached to Zoho 2025-09-24; scanned, no text; OCR (unverified) next inspection date: 2030-09-23"
2406742000024062478,"Flat 8, 35 Lord Street, Blackpool, FY1 2BD",zoho,"Flat 8, 35 Lord street EPC.pdf",EPC,2029-03-12,,"Flat 8, 35, Lord Street, BLACKPOOL, FY1 2BD",yes,high,attached to Zoho 2020-06-26; date of certificate 2019-03-13 + 10 years - 1 day (gov.uk convention)
2406742000016482007,"Flat 8, Catterick House, Cottenham Road, S65 1LD",zoho,8 Catterick House-EICR.pdf,EIC,,,OCR: address Appartment 8 Catterick House Beaucatt Homes Rotherham 389 High Rd Leyton Postcode: E10 Postcode: S65 ILD DETAILS OF THE INSTALLATION,no,low,"attached to Zoho 2021-03-08; scanned, no text; OCR (unverified) inspection 2021-01-17 + 5 years (interval not found): 2026-01-17"
2406742000016482007,"Flat 8, Catterick House, Cottenham Road, S65 1LD",zoho,"8 Catterick House EICR, 16.1.26.pdf",EICR,,2026-01-16,"OCR: Apartment 8 Catterick House Rotherham S65 1LD Description of premises: Domestic N/A Commercial N/A Industrial N/A Other, please specify: N/A",no,low,"attached to Zoho 2023-03-13; scanned, no text; OCR (unverified) inspection 2021-01-16 + 5 years (interval not found): 2026-01-16"
2406742000016482007,"Flat 8, Catterick House, Cottenham Road, S65 1LD",zoho,EICR - Flat 8 Catt 17-03-2030.pdf,EICR,,2030-03-17,"OCR: 8 Catterick House, Cottenham Road , Rotherham, S65 1LD Email: N/A B. REASON FOR PRODUCING THIS REPORT Landlord electrical safety report Date",no,low,"attached to Zoho 2025-04-08; scanned, no text; OCR (unverified) next inspection date: 2030-03-17"
2406742000016482007,"Flat 8, Catterick House, Cottenham Road, S65 1LD",zoho,EICR Flat 8 Catt 25-03-2030.pdf,EICR,,2030-03-25,"OCR: 8 Catterick House Cottenham Road Rotherham S65 1LD Description of premises: Domestic N/A Commercial N/A Industrial N/A Other, please specify",no,low,"attached to Zoho 2026-04-09; scanned, no text; OCR (unverified) next inspection date: 2030-03-25"
2406742000016482007,"Flat 8, Catterick House, Cottenham Road, S65 1LD",zoho,8 Catterick House - EPC.pdf,EPC,2029-09-10,,"8 Catterick House, Cottenham Road, ROTHERHAM, S65 1LD",yes,high,attached to Zoho 2019-09-12; date of certificate 2019-09-11 + 10 years - 1 day (gov.uk convention)
2406742000016482007,"Flat 8, Catterick House, Cottenham Road, S65 1LD",zoho,8 catterick house Electric certificate.pdf,electrical,,,,no,low,"attached to Zoho 2019-11-01; text layer is the blank NICEIC form template (sample data), real certificate is an image; scanned, no text"
2406742000016482007,"Flat 8, Catterick House, Cottenham Road, S65 1LD",zoho,Catterick Property license .pdf,licence,,,"OCR: ng Team Rotherham Community Safety and Street Scene Riverside House, Main Street, Rotherham, S60 1AE",no,low,"attached to Zoho 2020-04-17; scanned, no text"
2406742000016482007,"Flat 8, Catterick House, Cottenham Road, S65 1LD",zoho,Catterick Property License Exp 2025.html,licence,2025-04-30,,"ION LICENCE No. [ 052217 ] OF PROPERTY Catterick House, Cottenham Road, Eastwood, Rotherham, S65 1LD",yes,medium,"attached to Zoho 2023-09-19; expiry date; document address reads as Catterick House Main, Cottenham Road, Rotherham, S65 1LD (same building, unit not confirmed); address in document not confirmed"
2406742000024062489,"Flat 9, 35 Lord Street, Blackpool, FY1 2BD",zoho,Flat 9 Lord st EICR 23-09-30.pdf,EICR,,2030-09-23,"OCR: Flat9 35 Lord street, , Blackpool, FY1 2BD Email: N/A B. REASON FOR PRODUCING THIS REPORT Landlord electrical safety report Date(s) inspecti",no,low,"attached to Zoho 2025-09-24; scanned, no text; OCR (unverified) next inspection date: 2030-09-23"
2406742000024062489,"Flat 9, 35 Lord Street, Blackpool, FY1 2BD",zoho,Flat-9-35-Lord-St-Ammended-EICR_Ref71278091 (1).pdf,EICR,,,"OCR: Flat 9 35 Lord Street Blackpool FY1 2BD Description of premises: Domestic N/A Commercial N/A Industrial N/A Other, please specify: Estimated",no,low,"attached to Zoho 2021-03-23; scanned, no text; OCR (unverified) next inspection date: 2025-11-17"
2406742000024062489,"Flat 9, 35 Lord Street, Blackpool, FY1 2BD",zoho,"Flat 9, 35 Lord street EPC.pdf",EPC,2029-03-12,,"Flat 9, 35, Lord Street, BLACKPOOL, FY1 2BD",yes,high,attached to Zoho 2020-06-26; date of certificate 2019-03-13 + 10 years - 1 day (gov.uk convention)
2406742000013437835,"Flat 9, Catterick House, Cottenham Road, S65 1LD",zoho,9 Catterick House-EICR.pdf,EIC,,,OCR: address Appartment 9 Catterick House Beaucatt Homes Rotherham 389 High Rd Leyton Postcode: E10 Postcode: S65 ILD DETAILS OF THE INSTALLATION,no,low,"attached to Zoho 2021-03-08; scanned, no text; OCR (unverified) inspection 2021-01-17 + 5 years (interval not found): 2026-01-17"
2406742000013437835,"Flat 9, Catterick House, Cottenham Road, S65 1LD",zoho,"9 Catterick House EICR, 16.1.26.pdf",EICR,,2026-01-16,"OCR: Apartment 9 Catterick House Rotherham S65 1LD Description of premises: Domestic N/A Commercial N/A Industrial N/A Other, please specify: N/A",no,low,"attached to Zoho 2023-03-13; scanned, no text; OCR (unverified) inspection 2021-01-16 + 5 years (interval not found): 2026-01-16"
2406742000013437835,"Flat 9, Catterick House, Cottenham Road, S65 1LD",zoho,EICR - Flat 9 Catt 17-03-2030.pdf,EICR,,2030-03-17,"OCR: 9 Catterick House, Cottenham Road, Rotherham, S65 1LD Email: N/A B. REASON FOR PRODUCING THIS REPORT Landlord electrical safety report Date(",no,low,"attached to Zoho 2025-04-08; scanned, no text; OCR (unverified) next inspection date: 2030-03-17"
2406742000013437835,"Flat 9, Catterick House, Cottenham Road, S65 1LD",zoho,EICR Flat 9 Catt 24-03-2030.pdf,EICR,,2030-03-24,"OCR: 9 Catterick House Cottenham Road Rotherham S65 1LD Description of premises: Domestic N/A Commercial N/A Industrial N/A Other, please specify",no,low,"attached to Zoho 2026-04-09; scanned, no text; OCR (unverified) next inspection date: 2030-03-24"
2406742000013437835,"Flat 9, Catterick House, Cottenham Road, S65 1LD",zoho,energy label 359801.pdf,EPC,,,,no,low,"attached to Zoho 2025-08-29; scanned, no text"
2406742000013437835,"Flat 9, Catterick House, Cottenham Road, S65 1LD",zoho,9 Catterick House EPC.pdf,EPC,2028-04-11,,"9 Catterick House, Cottenham Road, ROTHERHAM, S65 1LD",yes,high,attached to Zoho 2019-09-12; date of certificate 2018-04-12 + 10 years - 1 day (gov.uk convention)
2406742000013437835,"Flat 9, Catterick House, Cottenham Road, S65 1LD",zoho,9 catterick house Electric certificate.pdf,electrical,,,,no,low,"attached to Zoho 2019-11-01; text layer is the blank NICEIC form template (sample data), real certificate is an image; scanned, no text"
2406742000013437835,"Flat 9, Catterick House, Cottenham Road, S65 1LD",zoho,Catterick Property license .pdf,licence,,,"OCR: ng Team Rotherham Community Safety and Street Scene Riverside House, Main Street, Rotherham, S60 1AE",no,low,"attached to Zoho 2020-04-17; scanned, no text"
2406742000013437835,"Flat 9, Catterick House, Cottenham Road, S65 1LD",zoho,Catterick Property License Exp 2025.html,licence,2025-04-30,,"ION LICENCE No. [ 052217 ] OF PROPERTY Catterick House, Cottenham Road, Eastwood, Rotherham, S65 1LD",yes,medium,"attached to Zoho 2023-09-19; expiry date; document address reads as Catterick House Main, Cottenham Road, Rotherham, S65 1LD (same building, unit not confirmed); address in document not confirmed"
2406742000008964327,"Flat A, Hollybush Lodge, 32 Grange Rd, E10 5JD",zoho,32A Hollybush Electric Certificate.pdf,EIC,,,,no,low,"attached to Zoho 2023-05-09; scanned, no text; OCR (unverified) inspection 2018-06-05 + 5 years (interval not found): 2023-06-05"
2406742000008964327,"Flat A, Hollybush Lodge, 32 Grange Rd, E10 5JD",zoho,Flat A Hollybush EICR 4-6-2028.pdf,EICR,,2028-06-04,"OCR: FLATA HOUYBUSH LUDCE Small installations up to 100 A single phase supply Date:... Tel No: 531381 Please see the ""Notes for Recipient Previou",no,low,"attached to Zoho 2023-06-21; scanned, no text; OCR (unverified) inspection 2023-06-04 + 5 years (interval not found): 2028-06-04"
2406742000008964327,"Flat A, Hollybush Lodge, 32 Grange Rd, E10 5JD",zoho,32A Hollybush EPC.pdf,EPC,,,"OCR: Hollybush Lodge, 32, Grange Road, LONDON, E10 5JD",no,low,"attached to Zoho 2019-06-12; scanned, no text; OCR (unverified) date of certificate 2016-05-11 + 10 years - 1 day (gov.uk convention): 2026-05-10"
2406742000008964327,"Flat A, Hollybush Lodge, 32 Grange Rd, E10 5JD",zoho,energy label 370839.pdf,EPC,,,,no,low,"attached to Zoho 2025-08-27; scanned, no text"
2406742000008964327,"Flat A, Hollybush Lodge, 32 Grange Rd, E10 5JD",zoho,32A Grnage Rd EPC.pdf,EPC,2026-05-10,,"Hollybush Lodge, 32, Grange Road, LONDON, E10 5JD",yes,medium,attached to Zoho 2020-03-25; date of certificate 2016-05-11 + 10 years - 1 day (gov.uk convention); address in document not confirmed
2406742000008964327,"Flat A, Hollybush Lodge, 32 Grange Rd, E10 5JD",zoho,"EPC Flat A, Hollybush Lodge 12-04-2032.pdf",EPC,2032-04-12,2032-04-12,32 Hollybush Lodge Grange Road LEYTON E10 5JD,yes,medium,attached to Zoho 2024-07-18; valid until; address in document not confirmed
2406742000008964327,"Flat A, Hollybush Lodge, 32 Grange Rd, E10 5JD",zoho,"Flat A, 32 Hollybush Lodge Gas Certificate.jpeg",gas,,,,no,low,"attached to Zoho 2022-01-06; image attachment, not downloaded"
2406742000008964327,"Flat A, Hollybush Lodge, 32 Grange Rd, E10 5JD",zoho,"Gas Cert Flat A, Hollybush Lodge 14-July-27.pdf",gas,,2027-07-14,OCR: oppers Outcome of gas installation pipework visual inspection? Business Ntm Puurbig and Heahy EI20AN,no,low,"attached to Zoho 2026-07-20; scanned, no text"
2406742000008964327,"Flat A, Hollybush Lodge, 32 Grange Rd, E10 5JD",zoho,Gas Certificate Flat A 32 Hollybush 09.01.2021.pdf,gas,,2021-01-09,,no,low,"attached to Zoho 2020-01-11; scanned, no text"
2406742000008964327,"Flat A, Hollybush Lodge, 32 Grange Rd, E10 5JD",zoho,"Gas cert for Flat A Hollybush Lodge, 19-07-2025.pdf",gas,,2025-07-19,OCR: kW/h or Btuh Pass/FaiVNA Yes/No Pass/Fail/NA Pass/Fai/NA (if applicable) Yes/No Yes/No Pass/Fail/NA Yes/No Name (Mr/Mrs/Miss/Ms) 1 24-2kN la,no,low,"attached to Zoho 2024-12-26; scanned, no text"
2406742000008964327,"Flat A, Hollybush Lodge, 32 Grange Rd, E10 5JD",zoho,"Gas cert for Flat A Hollybush Lodge, 19-07-2025.pdf",gas,,2025-07-19,OCR: kW/h or Btuh Pass/FaiVNA Yes/No Pass/Fail/NA Pass/Fai/NA (if applicable) Yes/No Yes/No Pass/Fail/NA Yes/No Name (Mr/Mrs/Miss/Ms) 1 24-2kN la,no,low,"attached to Zoho 2024-07-23; scanned, no text"
2406742000008964327,"Flat A, Hollybush Lodge, 32 Grange Rd, E10 5JD",zoho,"Gas cert for Flat A Hollybush Lodge, 32 Grange Road E10,30-Jul-2026.pdf",gas,,2026-07-30,,no,low,"attached to Zoho 2025-07-30; scanned, no text"
2406742000008964327,"Flat A, Hollybush Lodge, 32 Grange Rd, E10 5JD",zoho,"Gas cert, Flat A Hollybush Lodge, 32 Grange Road E10, 2024.pdf",gas,,,OCR: Name (Mr/Mrs/Miss/Ms) Name (Mr/Mrs/Miss/Ms) Outcome of gas tightness test? Number of Appliances tested Postcode El0 5JO Details of Registere,no,low,"attached to Zoho 2024-02-06; scanned, no text"
2406742000008964327,"Flat A, Hollybush Lodge, 32 Grange Rd, E10 5JD",zoho,gas cert 32A Hollybush.pdf,gas,,,OCR: -- page 1 --- 13840551 is protuctive equipotential bonding satisfactory? Report pages 1 of 2 IG1 3ED,no,low,"attached to Zoho 2019-06-12; scanned, no text; OCR (unverified) next check due: 2020-02-13"
2406742000008964327,"Flat A, Hollybush Lodge, 32 Grange Rd, E10 5JD",zoho,32a Hollybush Lodge Gas Cert 6.2.24.pdf,gas,2024-02-06,2024-02-06,Name: Damian Murry Address: Hollybush Lodge 32a Grange Road London Postcode: e105jd Contact Number: Appliance Details Location Type Manufact,yes,medium,"attached to Zoho 2023-02-08; next check due; document address reads as Flat B, Hollybush Lodge, 32 Grange Rd, E10 5JD (same building, unit not confirmed); address in document not confirmed"
2406742000008964327,"Flat A, Hollybush Lodge, 32 Grange Rd, E10 5JD",zoho,32 Hollybush Lodge Property License.png,licence,,,,no,low,"attached to Zoho 2024-11-13; image attachment, not downloaded"
2406742000008964327,"Flat A, Hollybush Lodge, 32 Grange Rd, E10 5JD",zoho,32a Hollybush Property License.pdf,licence,,,OCR: 32a Hollybush Lodge,no,low,"attached to Zoho 2020-01-10; scanned, no text; OCR (unverified) valid until: 2020-03-31"
2406742000008964327,"Flat A, Hollybush Lodge, 32 Grange Rd, E10 5JD",zoho,"Flat A, 32 Hollybush Lodge - Property Licence-application-WAL-365448165150.png",licence,,,,no,low,"attached to Zoho 2024-07-18; image attachment, not downloaded"
2406742000008964327,"Flat A, Hollybush Lodge, 32 Grange Rd, E10 5JD",zoho,property licence 2- 32A hollybush.pdf,licence,,,OCR: Granting of a Private Rented Property Licence Address: 32a Hollybush Lodge Grange Road Leyton London E10 5JD,no,low,"attached to Zoho 2019-06-12; scanned, no text"
2406742000008964327,"Flat A, Hollybush Lodge, 32 Grange Rd, E10 5JD",zoho,property licence 32A Hollybush.pdf,licence,,,OCR: 32a Hollybush Lodge,no,low,"attached to Zoho 2019-06-12; scanned, no text; OCR (unverified) valid until: 2020-03-31"
2406742000008964327,"Flat A, Hollybush Lodge, 32 Grange Rd, E10 5JD",zoho,Property License 32a Hollybush Lodge Grange Road E10 5JD.pdf,licence,2029-08-27,,"32a, Hollybush Lodge Grange Road London E10 5JD",yes,medium,"attached to Zoho 2024-08-28; expiry date; document address reads as Flat B, Hollybush Lodge, 32 Grange Rd, E10 5JD (same building, unit not confirmed); address in document not confirmed"
2406742000002188056,"Flat B, Hollybush Lodge, 32 Grange Rd, E10 5JD",zoho,32B Hollybush EICR.pdf,EICR,,,"OCR: Flat 32 B Hollybush Lodge London E10 Description of premises: Domestic N/A Commercial N/A Industrial N/A Other, please specify: N/A Estimate",no,low,"attached to Zoho 2023-01-10; scanned, no text; OCR (unverified) inspection 2021-01-16 + 5 years (interval not found): 2026-01-16"
2406742000002188056,"Flat B, Hollybush Lodge, 32 Grange Rd, E10 5JD",zoho,32B Hollybush electric certificate.pdf,EICR,,,OCR: nspection: available: Client: Address. Purpose for which required: this report Is --- page 2 --- Page2of. Delete as approptiate [Entar inter,no,low,"attached to Zoho 2019-06-20; scanned, no text"
2406742000002188056,"Flat B, Hollybush Lodge, 32 Grange Rd, E10 5JD",zoho,"Flat 2, Hollybush Lodge, E10 - Electric Certificate.pdf",EICR,,,"OCR: 32 13, Decupier: This report is not valid if the serial number has been defaced or altered Previous inspection report available: ( Sllane Sl",no,low,"attached to Zoho 2019-10-03; scanned, no text; OCR (unverified) inspection 2018-05-26 + 5 years (interval not found): 2023-05-26"
2406742000002188056,"Flat B, Hollybush Lodge, 32 Grange Rd, E10 5JD",zoho,32B Hollybush EPC.pdf,EPC,2029-01-28,,Date of certificate 3/17/2021 Energy performance certificate (EPC) - Find an energy certificate - GOV.UK https://find-energy-certificate.dig,yes,medium,"attached to Zoho 2021-03-17; valid until; document address reads as Flat B, Hollybush Lodge, 32 Grange Rd, E10 5JD (same building, unit not confirmed); address in document not confirmed"
2406742000002188056,"Flat B, Hollybush Lodge, 32 Grange Rd, E10 5JD",zoho,Flat 2 Hollybush Road 32B Hollybush EPC.pdf,EPC,2029-01-28,,"Hollybush Lodge, 32b, Grange Road, LONDON, E10 5JD",yes,medium,"attached to Zoho 2019-06-13; date of certificate 2019-01-29 + 10 years - 1 day (gov.uk convention); document address reads as Flat B, Hollybush Lodge, 32 Grange Rd, E10 5JD (same building, unit not confirmed); address in document not confirmed"
2406742000002188056,"Flat B, Hollybush Lodge, 32 Grange Rd, E10 5JD",zoho,"Flat2, Hollybush Loadge, Gas Certificate, 6.8.2021.jpg",gas,,2021-08-06,,no,low,"attached to Zoho 2020-04-14; image attachment, not downloaded"
2406742000002188056,"Flat B, Hollybush Lodge, 32 Grange Rd, E10 5JD",zoho,"Gas Cert 3.8.24 Flat B Hollybush lodge, E10.pdf",gas,,2024-08-03,OCR: kW/h or Btuh or neatinout Pass/Fai/NA Yes/No Pass/Fail/NA Pass/Fail/NA (if applicable) Yes/No Yes/No Pass/Fai/NA Yes/No Name (Mr/Mrs/Miss/Ms,no,low,"attached to Zoho 2024-06-25; scanned, no text"
2406742000002188056,"Flat B, Hollybush Lodge, 32 Grange Rd, E10 5JD",zoho,"Gas cert flat B, Hollybush Lodge 18-July-27.pdf",gas,,2027-07-18,,no,low,"attached to Zoho 2026-07-20; scanned, no text"
2406742000002188056,"Flat B, Hollybush Lodge, 32 Grange Rd, E10 5JD",zoho,Gas cert for Flat B Hollybush 05-08-2025.pdf,gas,,2025-08-05,"OCR: Business Am Pluubig ard Veetus Flat 3, Brassen House Eahes Street, London Inspection Details G14 3OT",no,low,"attached to Zoho 2024-08-07; scanned, no text"
2406742000002188056,"Flat B, Hollybush Lodge, 32 Grange Rd, E10 5JD",zoho,"Gas cert for Flat B Hollybush lodge, 32 Grange Road E10, 30-Jul-2026.pdf",gas,,2026-07-30,,no,low,"attached to Zoho 2025-07-30; scanned, no text"
2406742000002188056,"Flat B, Hollybush Lodge, 32 Grange Rd, E10 5JD",zoho,32B Hollybush license.pdf,licence,,,OCR: ove property. A licence is to be granted YOUR PIN: 3986-9103 LICENCE REFERENCE: WAL-145155-1 E10 5JD,no,low,"attached to Zoho 2023-01-24; scanned, no text"
2406742000002188056,"Flat B, Hollybush Lodge, 32 Grange Rd, E10 5JD",zoho,Flat 2 Hollybush Road Property license (1).pdf,licence,,,OCR: Granting of a Private Rented Property Licence Address: Flat 2 Hollybush Lodge 32a Grange Road Leyton E10 5JD,no,low,"attached to Zoho 2019-06-13; scanned, no text"
2406742000046460068,"Flat C, Hollybush Lodge, 32 Grange Rd, E10 5JD",zoho,32c Hollybush EICR 21 Oct 2029.pdf.pdf,EICR,,2029-10-21,"OCR: Address: FLAT WODDFORS4RBBN ...13SSEX 32,4 Postcode: /4.8 8.Q.J. TelNo: 0794/60974 Postcode:.... Tel No: Postcode: E/D... PART 2 : PURPOSE O",no,low,"attached to Zoho 2024-11-05; scanned, no text"
2406742000046460068,"Flat C, Hollybush Lodge, 32 Grange Rd, E10 5JD",zoho,"EPC - 32 C, Hollybush louge.pdf",EPC,,,"OCR: EPC) Flat C, Hollybush Lodge Energy rating Valid until: 5 January 2035 32 Grange Road LONDON E10 5JD",no,low,"attached to Zoho 2025-01-06; scanned, no text; OCR (unverified) valid until: 2035-01-05"
2406742000046460068,"Flat C, Hollybush Lodge, 32 Grange Rd, E10 5JD",zoho,32C Hollybussh EPC 13.09.2023.pdf,EPC,2023-09-16,2023-09-13,"Hollybush Lodge, 32c, Grange Road, LONDON, E10 5JD",yes,medium,"attached to Zoho 2023-02-02; date of certificate 2013-09-17 + 10 years - 1 day (gov.uk convention); document address reads as Flat B, Hollybush Lodge, 32 Grange Rd, E10 5JD (same building, unit not confirmed); address in document not confirmed"
2406742000046460068,"Flat C, Hollybush Lodge, 32 Grange Rd, E10 5JD",zoho,32C Hollybush property license .pdf,licence,,,Proposal to Grant a Private Rented Property Licence Address: HollyBush Lodge 32C Grange Road Leyton E10 5JD,yes,low,"attached to Zoho 2023-11-27; no key date found in text; document address reads as Flat B, Hollybush Lodge, 32 Grange Rd, E10 5JD (same building, unit not confirmed); DRAFT licence"
2406742000046460068,"Flat C, Hollybush Lodge, 32 Grange Rd, E10 5JD",zoho,32c Hollbysh Landlord License.pdf,licence,2025-03-23,,Hollybush Lodge Flat C 32 Grange Road Walthamstow London E17 8AH,yes,high,attached to Zoho 2024-12-03; valid until
2406742000000266069,GF 225 Church Road E10 7BQ,zoho,GF225 CHURCH RD EICR - 23-11-30.pdf,EIC,,2030-11-23,OCR: nd report notes 54 Emailhaiderbest@hotmail.co.uk Gordon Road N/A N/A Web ephone No 0740154496 Ig11sp,no,low,"attached to Zoho 2025-11-25; scanned, no text; OCR (unverified) inspection 2025-11-24 + 5 years (interval not found): 2030-11-24"
2406742000000266069,GF 225 Church Road E10 7BQ,zoho,GF 225 Church Raod Electric Cert 17.5.25.pdf,EICR,,2025-05-17,"OCR: 225 church rd , Leyton , London , E10 Email: N/A B. REASON FOR PRODUGING THIS REPORI Installation of new 18th edition consumer unit Date(s) ",no,low,"attached to Zoho 2023-05-30; scanned, no text; OCR (unverified) inspection 2023-05-17 + 5 years (interval not found): 2028-05-17"
2406742000000266069,GF 225 Church Road E10 7BQ,zoho,EPC 255 gf church rd 10.05.2026 (1).pdf,EPC,,2026-05-10,"OCR: Ground Floor Flat, 225 Church Road, LONDON, E10 7BQ",no,low,"attached to Zoho 2021-03-26; scanned, no text; OCR (unverified) date of certificate 2016-05-11 + 10 years - 1 day (gov.uk convention): 2026-05-10"
2406742000000266069,GF 225 Church Road E10 7BQ,zoho,EPC 255 gf church rd 10.05.2026.pdf,EPC,,2026-05-10,"OCR: Ground Floor Flat, 225 Church Road, LONDON, E10 7BQ",no,low,"attached to Zoho 2019-12-13; scanned, no text; OCR (unverified) date of certificate 2016-05-11 + 10 years - 1 day (gov.uk convention): 2026-05-10"
2406742000000266069,GF 225 Church Road E10 7BQ,drive,2024-11-07__vicaragecourt__Energy performance certificate (EPC) - Find an energy certificate - GOV.UK.pdf,EPC,2026-05-10,,Ground Floor Flat 225 Church Road LONDON E10 7BQ,yes,medium,email date 2024-11-07; valid until; matched by address in document (filename has no address)
2406742000000266069,GF 225 Church Road E10 7BQ,drive,2024-11-08__vicaragecourt__Energy performance certificate (EPC) - Find an energy certificate - GOV.UK.pdf,EPC,2026-05-10,,Ground Floor Flat 225 Church Road LONDON E10 7BQ,yes,medium,email date 2024-11-08; valid until; matched by address in document (filename has no address)
2406742000000266069,GF 225 Church Road E10 7BQ,zoho,225 church road  EPC.pdf,EPC,2036-06-15,,Ground Floor Flat 225 Church Road LONDON E10 7BQ,yes,high,attached to Zoho 2026-06-16; valid until
